Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Store,Payment Method
295698,USB-C Charging Cable,2,11.95,12/13/19 14:32,"175 1st St, New York City, NY 10001",eBay,Credit
295699,AA Batteries (4-pack),1,3.84,12/17/19 18:32,"162 Maple St, Seattle, WA 98101",Amazon,Credit
295700,Bose SoundSport Headphones,1,99.99,12/25/19 19:02,"363 Hickory St, New York City, NY 10001",Walmart,Credit
295701,Bose SoundSport Headphones,1,99.99,12/28/19 15:05,"751 North St, San Francisco, CA 94016",eBay,Cash
295702,Wired Headphones,2,11.99,12/21/19 18:50,"628 River St, Austin, TX 73301",Walmart,Cash
295703,AA Batteries (4-pack),1,3.84,12/17/19 12:27,"502 Jefferson St, Austin, TX 73301",eBay,Credit
295703,Bose SoundSport Headphones,1,99.99,12/17/19 12:27,"502 Jefferson St, Austin, TX 73301",eBay,Credit
295704,Wired Headphones,1,11.99,12/12/19 00:20,"457 8th St, New York City, NY 10001",Target,Credit
295705,Wired Headphones,1,11.99,12/25/19 10:41,"133 Jackson St, New York City, NY 10001",Amazon,Cash
295706,AAA Batteries (4-pack),3,2.99,12/12/19 20:08,"599 Hill St, Los Angeles, CA 90001",Walmart,Credit
295707,Lightning Charging Cable,1,14.95,12/07/19 11:01,"547 Ridge St, San Francisco, CA 94016",Amazon,Credit
295708,27in FHD Monitor,1,149.99,12/13/19 14:55,"846 9th St, Boston, MA 02215",Target,Credit
295709,Bose SoundSport Headphones,1,99.99,12/25/19 16:38,"662 6th St, San Francisco, CA 94016",Walmart,Cash
295710,AAA Batteries (4-pack),1,2.99,12/26/19 19:09,"729 Pine St, Atlanta, GA 30301",Amazon,Credit
295711,AAA Batteries (4-pack),2,2.99,12/04/19 13:43,"489 Johnson St, San Francisco, CA 94016",Walmart,Cash
295712,Macbook Pro Laptop,1,1700,12/10/19 20:02,"331 Madison St, New York City, NY 10001",Walmart,Cash
295713,Bose SoundSport Headphones,1,99.99,12/24/19 07:55,"490 Spruce St, New York City, NY 10001",Walmart,Cash
295714,iPhone,1,700,12/31/19 07:39,"826 Hickory St, Los Angeles, CA 90001",eBay,Credit
295715,USB-C Charging Cable,2,11.95,12/17/19 18:20,"169 Maple St, Seattle, WA 98101",Walmart,Cash
295716,20in Monitor,1,109.99,12/03/19 23:28,"593 9th St, Los Angeles, CA 90001",Amazon,Credit
295717,Macbook Pro Laptop,1,1700,12/25/19 09:51,"82 10th St, San Francisco, CA 94016",Amazon,Cash
295718,Lightning Charging Cable,1,14.95,12/27/19 17:25,"785 Chestnut St, San Francisco, CA 94016",Target,Cash
295719,27in FHD Monitor,1,149.99,12/24/19 18:51,"334 2nd St, Los Angeles, CA 90001",Amazon,Cash
295720,AA Batteries (4-pack),1,3.84,12/17/19 22:52,"298 Ridge St, New York City, NY 10001",Amazon,Cash
295721,34in Ultrawide Monitor,1,379.99,12/08/19 18:22,"915 1st St, Seattle, WA 98101",Walmart,Cash
295722,Wired Headphones,1,11.99,12/08/19 23:46,"380 Lake St, San Francisco, CA 94016",Target,Credit
295723,AA Batteries (4-pack),1,3.84,12/07/19 13:59,"530 Walnut St, Los Angeles, CA 90001",eBay,Cash
295724,AA Batteries (4-pack),2,3.84,12/03/19 14:19,"570 Walnut St, Dallas, TX 75001",Target,Credit
295725,AAA Batteries (4-pack),3,2.99,12/05/19 15:01,"911 River St, San Francisco, CA 94016",eBay,Cash
295726,iPhone,1,700,12/25/19 14:49,"203 Lakeview St, Boston, MA 02215",Amazon,Cash
295726,Lightning Charging Cable,1,14.95,12/25/19 14:49,"203 Lakeview St, Boston, MA 02215",Amazon,Cash
295727,Bose SoundSport Headphones,1,99.99,12/14/19 14:03,"5 Dogwood St, San Francisco, CA 94016",Target,Cash
295728,27in FHD Monitor,1,149.99,12/21/19 19:21,"366 Washington St, New York City, NY 10001",Amazon,Cash
295729,34in Ultrawide Monitor,1,379.99,12/28/19 21:58,"432 1st St, Dallas, TX 75001",Walmart,Credit
295730,34in Ultrawide Monitor,1,379.99,12/14/19 20:04,"574 West St, San Francisco, CA 94016",Walmart,Cash
295731,USB-C Charging Cable,1,11.95,12/16/19 11:47,"33 9th St, San Francisco, CA 94016",Target,Credit
295732,Apple Airpods Headphones,1,150,12/29/19 18:44,"860 Washington St, Boston, MA 02215",eBay,Credit
295733,27in FHD Monitor,1,149.99,12/20/19 11:31,"228 5th St, Boston, MA 02215",eBay,Credit
295734,AAA Batteries (4-pack),1,2.99,12/25/19 12:38,"453 Jackson St, Portland, OR 97035",Amazon,Credit
295735,iPhone,1,700,12/22/19 18:25,"374 Lincoln St, New York City, NY 10001",Amazon,Cash
295735,Apple Airpods Headphones,1,150,12/22/19 18:25,"374 Lincoln St, New York City, NY 10001",Amazon,Cash
295735,Wired Headphones,1,11.99,12/22/19 18:25,"374 Lincoln St, New York City, NY 10001",Amazon,Cash
295736,USB-C Charging Cable,2,11.95,12/27/19 14:26,"523 Lincoln St, San Francisco, CA 94016",Amazon,Cash
295737,iPhone,1,700,12/19/19 08:51,"966 10th St, Atlanta, GA 30301",eBay,Cash
295737,Lightning Charging Cable,1,14.95,12/19/19 08:51,"966 10th St, Atlanta, GA 30301",eBay,Cash
295738,AAA Batteries (4-pack),1,2.99,12/20/19 18:19,"829 7th St, Dallas, TX 75001",Amazon,Credit
295739,USB-C Charging Cable,1,11.95,12/14/19 21:07,"949 Wilson St, Los Angeles, CA 90001",Target,Cash
295740,USB-C Charging Cable,1,11.95,12/01/19 20:36,"102 Cedar St, New York City, NY 10001",eBay,Credit
295741,Apple Airpods Headphones,1,150,12/02/19 21:39,"829 Johnson St, Boston, MA 02215",Walmart,Cash
295742,Apple Airpods Headphones,1,150,12/09/19 23:45,"368 Sunset St, New York City, NY 10001",Walmart,Cash
295743,USB-C Charging Cable,1,11.95,12/03/19 11:52,"346 South St, New York City, NY 10001",Amazon,Cash
295744,AA Batteries (4-pack),2,3.84,12/19/19 03:54,"579 Lake St, San Francisco, CA 94016",Amazon,Cash
295745,Flatscreen TV,1,300,12/24/19 10:38,"124 Lakeview St, New York City, NY 10001",Walmart,Credit
295746,27in FHD Monitor,1,149.99,12/27/19 16:14,"143 Adams St, New York City, NY 10001",Amazon,Cash
295747,AA Batteries (4-pack),3,3.84,12/10/19 21:50,"11 8th St, San Francisco, CA 94016",Target,Credit
295748,Wired Headphones,1,11.99,12/07/19 19:39,"45 Church St, Boston, MA 02215",Walmart,Credit
295749,Wired Headphones,2,11.99,12/04/19 05:24,"983 Highland St, Los Angeles, CA 90001",Walmart,Cash
295750,Bose SoundSport Headphones,1,99.99,12/27/19 20:26,"25 Lincoln St, San Francisco, CA 94016",eBay,Credit
295751,AAA Batteries (4-pack),1,2.99,12/29/19 11:03,"922 Hickory St, Los Angeles, CA 90001",Amazon,Cash
295752,Google Phone,1,600,12/11/19 12:29,"341 Forest St, Dallas, TX 75001",Walmart,Credit
295753,34in Ultrawide Monitor,1,379.99,12/25/19 06:26,"365 Washington St, Dallas, TX 75001",Target,Cash
295753,Lightning Charging Cable,1,14.95,12/25/19 06:26,"365 Washington St, Dallas, TX 75001",Target,Cash
295754,Lightning Charging Cable,1,14.95,12/07/19 19:26,"502 Cherry St, Austin, TX 73301",Target,Cash
295755,Apple Airpods Headphones,1,150,12/21/19 06:52,"32 1st St, Boston, MA 02215",eBay,Cash
295756,34in Ultrawide Monitor,1,379.99,12/02/19 22:44,"20 Wilson St, Atlanta, GA 30301",Amazon,Credit
295757,AA Batteries (4-pack),1,3.84,12/05/19 08:59,"819 Lake St, Portland, OR 97035",Amazon,Credit
295758,Wired Headphones,1,11.99,12/26/19 23:42,"910 Jackson St, New York City, NY 10001",eBay,Cash
295759,Bose SoundSport Headphones,1,99.99,12/25/19 06:53,"15 Pine St, New York City, NY 10001",Target,Cash
295759,Wired Headphones,1,11.99,12/25/19 06:53,"15 Pine St, New York City, NY 10001",Target,Cash
295760,Bose SoundSport Headphones,1,99.99,12/30/19 18:40,"239 4th St, Atlanta, GA 30301",Target,Cash
295761,Lightning Charging Cable,1,14.95,12/31/19 17:32,"79 Chestnut St, Dallas, TX 75001",Amazon,Cash
295762,iPhone,1,700,12/04/19 08:16,"342 9th St, New York City, NY 10001",Walmart,Cash
295763,27in FHD Monitor,1,149.99,12/18/19 13:15,"594 4th St, Los Angeles, CA 90001",Target,Credit
295764,Lightning Charging Cable,1,14.95,12/01/19 14:44,"734 Hill St, New York City, NY 10001",eBay,Credit
295765,Wired Headphones,1,11.99,12/08/19 20:22,"918 4th St, Seattle, WA 98101",Amazon,Credit
295766,Lightning Charging Cable,1,14.95,12/17/19 22:58,"795 8th St, Seattle, WA 98101",Amazon,Credit
295767,AAA Batteries (4-pack),1,2.99,12/21/19 13:00,"891 7th St, New York City, NY 10001",Target,Cash
295768,AAA Batteries (4-pack),2,2.99,12/22/19 22:36,"98 Johnson St, New York City, NY 10001",Amazon,Cash
295769,Bose SoundSport Headphones,1,99.99,12/27/19 19:44,"309 6th St, San Francisco, CA 94016",Target,Credit
295770,Bose SoundSport Headphones,1,99.99,12/28/19 10:27,"307 South St, San Francisco, CA 94016",Target,Cash
295771,AAA Batteries (4-pack),1,2.99,12/23/19 12:10,"352 Meadow St, San Francisco, CA 94016",Walmart,Credit
295772,Lightning Charging Cable,1,14.95,12/17/19 10:24,"44 Main St, Atlanta, GA 30301",Amazon,Credit
295773,Apple Airpods Headphones,1,150,12/07/19 20:09,"632 Cherry St, Los Angeles, CA 90001",Walmart,Credit
295774,Bose SoundSport Headphones,1,99.99,12/31/19 11:00,"196 Wilson St, Los Angeles, CA 90001",Walmart,Cash
295775,Google Phone,1,600,12/04/19 15:02,"439 Jefferson St, Dallas, TX 75001",eBay,Cash
295776,USB-C Charging Cable,1,11.95,12/22/19 20:23,"552 Hill St, Atlanta, GA 30301",eBay,Cash
295777,AAA Batteries (4-pack),1,2.99,12/09/19 19:47,"598 14th St, Atlanta, GA 30301",Walmart,Credit
295778,AA Batteries (4-pack),1,3.84,12/08/19 21:09,"820 Adams St, San Francisco, CA 94016",Amazon,Credit
295779,Wired Headphones,1,11.99,12/25/19 15:40,"201 Madison St, Los Angeles, CA 90001",Amazon,Cash
295780,USB-C Charging Cable,1,11.95,12/26/19 00:08,"864 Hickory St, Boston, MA 02215",Target,Cash
295781,USB-C Charging Cable,1,11.95,12/08/19 12:32,"413 Forest St, Boston, MA 02215",Target,Credit
295782,34in Ultrawide Monitor,1,379.99,12/19/19 20:06,"544 South St, Dallas, TX 75001",Walmart,Credit
295783,Vareebadd Phone,1,400,12/06/19 12:41,"87 5th St, San Francisco, CA 94016",eBay,Credit
295783,USB-C Charging Cable,1,11.95,12/06/19 12:41,"87 5th St, San Francisco, CA 94016",eBay,Credit
295784,USB-C Charging Cable,1,11.95,12/31/19 13:04,"935 Jackson St, Seattle, WA 98101",Walmart,Credit
295785,Bose SoundSport Headphones,1,99.99,12/09/19 20:35,"801 West St, Boston, MA 02215",Target,Credit
295786,USB-C Charging Cable,1,11.95,12/24/19 10:27,"859 12th St, Atlanta, GA 30301",Target,Credit
295786,Apple Airpods Headphones,1,150,12/24/19 10:27,"859 12th St, Atlanta, GA 30301",Target,Credit
295787,USB-C Charging Cable,1,11.95,12/28/19 21:03,"458 Elm St, Atlanta, GA 30301",Amazon,Cash
295788,AA Batteries (4-pack),1,3.84,12/28/19 20:30,"885 Lincoln St, Los Angeles, CA 90001",Target,Cash
295789,Lightning Charging Cable,1,14.95,12/05/19 15:09,"157 Main St, Austin, TX 73301",Target,Credit
295790,Lightning Charging Cable,1,14.95,12/05/19 19:20,"420 Center St, Los Angeles, CA 90001",Target,Cash
295791,USB-C Charging Cable,1,11.95,12/14/19 10:22,"286 North St, New York City, NY 10001",eBay,Cash
295792,Lightning Charging Cable,1,14.95,12/20/19 09:46,"5 11th St, San Francisco, CA 94016",eBay,Credit
295793,Google Phone,1,600,12/15/19 11:26,"275 Jackson St, San Francisco, CA 94016",Target,Credit
295793,USB-C Charging Cable,1,11.95,12/15/19 11:26,"275 Jackson St, San Francisco, CA 94016",Target,Credit
295794,27in 4K Gaming Monitor,1,389.99,12/20/19 15:43,"796 Chestnut St, Boston, MA 02215",Walmart,Cash
295795,Apple Airpods Headphones,1,150,12/08/19 20:01,"177 Walnut St, Los Angeles, CA 90001",eBay,Credit
295796,Lightning Charging Cable,1,14.95,12/13/19 21:11,"677 Lakeview St, Seattle, WA 98101",Walmart,Cash
295797,Wired Headphones,1,11.99,12/16/19 09:23,"163 Washington St, Portland, ME 04101",Amazon,Cash
295798,Wired Headphones,1,11.99,12/05/19 12:10,"372 Chestnut St, Austin, TX 73301",Amazon,Cash
295799,AAA Batteries (4-pack),1,2.99,12/22/19 08:02,"236 Elm St, Los Angeles, CA 90001",Walmart,Credit
295800,AAA Batteries (4-pack),1,2.99,12/29/19 10:07,"140 10th St, Atlanta, GA 30301",Walmart,Cash
295801,Lightning Charging Cable,1,14.95,12/19/19 12:57,"943 Johnson St, San Francisco, CA 94016",Amazon,Cash
295802,34in Ultrawide Monitor,1,379.99,12/11/19 19:45,"838 Ridge St, San Francisco, CA 94016",Target,Cash
295803,Lightning Charging Cable,1,14.95,12/24/19 10:39,"513 Maple St, Los Angeles, CA 90001",eBay,Cash
295804,Apple Airpods Headphones,1,150,12/20/19 02:31,"705 4th St, Los Angeles, CA 90001",Target,Cash
295805,Wired Headphones,1,11.99,12/06/19 14:55,"528 Willow St, New York City, NY 10001",eBay,Cash
295806,Lightning Charging Cable,1,14.95,12/01/19 08:16,"323 Forest St, Dallas, TX 75001",Amazon,Credit
295807,20in Monitor,1,109.99,12/23/19 10:59,"286 Lincoln St, Los Angeles, CA 90001",Walmart,Cash
295808,AAA Batteries (4-pack),1,2.99,12/21/19 10:45,"961 Jackson St, San Francisco, CA 94016",eBay,Cash
295809,27in FHD Monitor,1,149.99,12/28/19 12:33,"602 Ridge St, San Francisco, CA 94016",eBay,Cash
295810,Lightning Charging Cable,1,14.95,12/17/19 08:45,"499 13th St, San Francisco, CA 94016",eBay,Credit
295811,AAA Batteries (4-pack),1,2.99,12/23/19 11:59,"792 7th St, New York City, NY 10001",Walmart,Credit
295812,AA Batteries (4-pack),1,3.84,12/23/19 14:58,"359 12th St, Seattle, WA 98101",Target,Credit
295813,Bose SoundSport Headphones,1,99.99,12/11/19 21:07,"901 Madison St, New York City, NY 10001",Target,Credit
295814,AA Batteries (4-pack),3,3.84,12/24/19 08:29,"987 Cherry St, Los Angeles, CA 90001",Target,Cash
295815,Lightning Charging Cable,1,14.95,12/28/19 18:44,"464 Willow St, Boston, MA 02215",Amazon,Cash
295816,USB-C Charging Cable,1,11.95,12/21/19 19:28,"253 Jefferson St, Atlanta, GA 30301",Walmart,Cash
295817,USB-C Charging Cable,1,11.95,12/19/19 06:07,"963 Washington St, Austin, TX 73301",eBay,Cash
295817,20in Monitor,1,109.99,12/19/19 06:07,"963 Washington St, Austin, TX 73301",eBay,Cash
295818,Wired Headphones,1,11.99,12/07/19 16:28,"725 Wilson St, Boston, MA 02215",Target,Credit
295819,Lightning Charging Cable,1,14.95,12/23/19 12:11,"138 Highland St, Portland, OR 97035",Amazon,Credit
295820,Bose SoundSport Headphones,1,99.99,12/13/19 09:42,"51 Highland St, San Francisco, CA 94016",Amazon,Cash
295821,Bose SoundSport Headphones,1,99.99,12/29/19 14:16,"65 Center St, Boston, MA 02215",Amazon,Cash
295822,Google Phone,1,600,12/04/19 13:53,"307 Wilson St, San Francisco, CA 94016",Amazon,Credit
295822,Wired Headphones,1,11.99,12/04/19 13:53,"307 Wilson St, San Francisco, CA 94016",Amazon,Credit
295823,iPhone,1,700,12/10/19 02:12,"852 Maple St, Austin, TX 73301",eBay,Cash
295824,Wired Headphones,1,11.99,12/29/19 15:45,"611 North St, New York City, NY 10001",Amazon,Cash
295825,Apple Airpods Headphones,1,150,12/17/19 16:13,"189 Pine St, Atlanta, GA 30301",eBay,Cash
295826,USB-C Charging Cable,1,11.95,12/07/19 14:18,"765 Washington St, San Francisco, CA 94016",Amazon,Cash
295827,Bose SoundSport Headphones,1,99.99,12/01/19 18:25,"486 4th St, Los Angeles, CA 90001",Target,Cash
295828,USB-C Charging Cable,1,11.95,12/13/19 18:56,"984 Chestnut St, San Francisco, CA 94016",Amazon,Credit
295829,Google Phone,1,600,12/27/19 13:07,"904 13th St, Atlanta, GA 30301",Walmart,Credit
295829,USB-C Charging Cable,1,11.95,12/27/19 13:07,"904 13th St, Atlanta, GA 30301",Walmart,Credit
295830,Bose SoundSport Headphones,1,99.99,12/18/19 14:52,"515 Main St, New York City, NY 10001",Amazon,Cash
295831,27in 4K Gaming Monitor,1,389.99,12/19/19 14:28,"335 Chestnut St, Dallas, TX 75001",Walmart,Cash
295832,AA Batteries (4-pack),2,3.84,12/21/19 15:52,"972 Sunset St, Boston, MA 02215",Target,Cash
295833,USB-C Charging Cable,1,11.95,12/28/19 21:48,"673 Church St, Atlanta, GA 30301",Amazon,Credit
295834,Google Phone,1,600,12/16/19 19:45,"847 Lakeview St, San Francisco, CA 94016",Walmart,Cash
295835,USB-C Charging Cable,1,11.95,12/24/19 15:34,"892 Adams St, Austin, TX 73301",eBay,Credit
295836,Lightning Charging Cable,1,14.95,12/15/19 17:49,"686 Cedar St, San Francisco, CA 94016",eBay,Credit
295837,Bose SoundSport Headphones,1,99.99,12/30/19 22:22,"654 Highland St, Los Angeles, CA 90001",Amazon,Credit
295838,34in Ultrawide Monitor,1,379.99,12/14/19 22:57,"321 8th St, San Francisco, CA 94016",Walmart,Cash
295839,Apple Airpods Headphones,1,150,12/23/19 12:28,"340 Lakeview St, Seattle, WA 98101",eBay,Cash
295840,27in 4K Gaming Monitor,1,389.99,12/07/19 22:52,"442 10th St, Los Angeles, CA 90001",Walmart,Cash
295841,Wired Headphones,1,11.99,12/01/19 15:29,"610 Madison St, Atlanta, GA 30301",eBay,Credit
295842,Apple Airpods Headphones,1,150,12/03/19 12:44,"50 5th St, Los Angeles, CA 90001",Target,Credit
295843,Bose SoundSport Headphones,1,99.99,12/19/19 14:02,"700 West St, San Francisco, CA 94016",eBay,Cash
295844,AA Batteries (4-pack),1,3.84,12/31/19 17:51,"663 12th St, Atlanta, GA 30301",eBay,Cash
295845,Lightning Charging Cable,1,14.95,12/20/19 09:53,"955 Sunset St, San Francisco, CA 94016",Amazon,Credit
295846,Flatscreen TV,1,300,12/27/19 19:22,"453 Johnson St, Atlanta, GA 30301",eBay,Credit
295847,34in Ultrawide Monitor,1,379.99,12/13/19 15:56,"40 Madison St, Dallas, TX 75001",Amazon,Credit
295848,Lightning Charging Cable,1,14.95,12/23/19 19:25,"675 Chestnut St, San Francisco, CA 94016",Target,Cash
295849,Wired Headphones,2,11.99,12/24/19 14:42,"121 2nd St, New York City, NY 10001",eBay,Cash
295850,USB-C Charging Cable,1,11.95,12/29/19 15:54,"480 1st St, Los Angeles, CA 90001",Walmart,Cash
295851,iPhone,1,700,12/11/19 17:08,"197 2nd St, Boston, MA 02215",Amazon,Cash
295852,ThinkPad Laptop,1,999.99,12/24/19 20:52,"639 Sunset St, Los Angeles, CA 90001",Walmart,Cash
295853,Wired Headphones,1,11.99,12/05/19 16:54,"982 Cedar St, New York City, NY 10001",eBay,Cash
295854,iPhone,1,700,12/29/19 10:35,"183 Hickory St, Austin, TX 73301",Amazon,Credit
295855,20in Monitor,1,109.99,12/12/19 17:43,"584 9th St, Boston, MA 02215",Amazon,Credit
295856,USB-C Charging Cable,1,11.95,12/24/19 10:37,"214 7th St, Boston, MA 02215",eBay,Credit
295857,USB-C Charging Cable,1,11.95,12/30/19 21:42,"984 Jefferson St, Portland, OR 97035",Walmart,Cash
295858,AAA Batteries (4-pack),1,2.99,12/08/19 00:13,"218 7th St, Dallas, TX 75001",Target,Cash
295859,USB-C Charging Cable,1,11.95,12/29/19 10:53,"588 Washington St, Los Angeles, CA 90001",Walmart,Cash
295860,USB-C Charging Cable,1,11.95,12/05/19 15:17,"227 Cherry St, New York City, NY 10001",Amazon,Cash
295861,Lightning Charging Cable,1,14.95,12/01/19 12:59,"510 Sunset St, New York City, NY 10001",eBay,Credit
295862,AAA Batteries (4-pack),1,2.99,12/03/19 14:22,"654 12th St, Portland, ME 04101",Walmart,Credit
295863,AA Batteries (4-pack),1,3.84,12/12/19 11:14,"736 Ridge St, Atlanta, GA 30301",Walmart,Cash
295864,27in 4K Gaming Monitor,1,389.99,12/20/19 20:02,"434 4th St, Austin, TX 73301",Walmart,Credit
295865,Bose SoundSport Headphones,1,99.99,12/03/19 15:18,"92 2nd St, Los Angeles, CA 90001",Target,Credit
295866,Wired Headphones,1,11.99,12/06/19 13:57,"281 West St, Los Angeles, CA 90001",Target,Credit
295867,Wired Headphones,1,11.99,12/27/19 21:16,"943 Cedar St, San Francisco, CA 94016",Walmart,Cash
295868,USB-C Charging Cable,1,11.95,12/28/19 20:55,"547 12th St, Boston, MA 02215",eBay,Cash
295869,Lightning Charging Cable,1,14.95,12/16/19 18:46,"4 Main St, Los Angeles, CA 90001",eBay,Credit
295870,Lightning Charging Cable,1,14.95,12/09/19 17:01,"955 13th St, San Francisco, CA 94016",Walmart,Credit
295871,Macbook Pro Laptop,1,1700,12/28/19 11:19,"661 Park St, Dallas, TX 75001",eBay,Credit
295872,34in Ultrawide Monitor,1,379.99,12/14/19 10:49,"845 Forest St, Los Angeles, CA 90001",Amazon,Credit
295873,Google Phone,1,600,12/17/19 11:50,"919 Chestnut St, New York City, NY 10001",Target,Credit
295874,Wired Headphones,1,11.99,12/15/19 08:31,"78 Sunset St, San Francisco, CA 94016",Amazon,Credit
295875,Lightning Charging Cable,1,14.95,12/11/19 16:54,"898 Jefferson St, Los Angeles, CA 90001",Amazon,Credit
295876,AA Batteries (4-pack),1,3.84,12/08/19 19:00,"646 12th St, Atlanta, GA 30301",Amazon,Cash
295877,27in FHD Monitor,1,149.99,12/31/19 15:27,"721 1st St, Los Angeles, CA 90001",Target,Credit
295878,USB-C Charging Cable,1,11.95,12/14/19 20:05,"294 10th St, Los Angeles, CA 90001",Walmart,Credit
295879,34in Ultrawide Monitor,1,379.99,12/24/19 11:54,"893 Park St, Boston, MA 02215",Walmart,Credit
295880,AA Batteries (4-pack),1,3.84,12/13/19 17:38,"900 Madison St, San Francisco, CA 94016",Amazon,Cash
295881,USB-C Charging Cable,1,11.95,12/02/19 18:36,"316 River St, San Francisco, CA 94016",Walmart,Cash
295882,Wired Headphones,1,11.99,12/20/19 18:14,"301 Jackson St, Austin, TX 73301",eBay,Cash
295883,27in 4K Gaming Monitor,1,389.99,12/26/19 08:48,"305 North St, New York City, NY 10001",Target,Cash
295884,AAA Batteries (4-pack),1,2.99,12/28/19 18:49,"198 Walnut St, San Francisco, CA 94016",eBay,Credit
295885,iPhone,1,700,12/20/19 13:47,"223 5th St, Dallas, TX 75001",Walmart,Cash
295886,Wired Headphones,1,11.99,12/27/19 08:59,"352 2nd St, Los Angeles, CA 90001",eBay,Cash
295887,Wired Headphones,1,11.99,12/24/19 18:37,"827 Lake St, Seattle, WA 98101",eBay,Credit
295888,Lightning Charging Cable,1,14.95,12/31/19 14:42,"628 Church St, Los Angeles, CA 90001",Walmart,Cash
295889,USB-C Charging Cable,1,11.95,12/24/19 17:56,"300 Cherry St, New York City, NY 10001",Walmart,Credit
295890,ThinkPad Laptop,1,999.99,12/05/19 11:59,"254 Elm St, San Francisco, CA 94016",Target,Credit
