Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Store,Payment Method
194126,AAA Batteries (4-pack),2,2.99,05/19/19 21:28,"549 Willow St, Los Angeles, CA 90001",Walmart,Cash
194127,Wired Headphones,1,11.99,05/15/19 14:46,"320 River St, Seattle, WA 98101",Target,Cash
194128,AAA Batteries (4-pack),2,2.99,05/03/19 18:15,"851 Wilson St, San Francisco, CA 94016",eBay,Cash
194129,AA Batteries (4-pack),2,3.84,05/05/19 11:51,"487 Dogwood St, Seattle, WA 98101",eBay,Credit
194130,34in Ultrawide Monitor,1,379.99,05/09/19 15:57,"847 Lakeview St, San Francisco, CA 94016",Target,Cash
194131,Bose SoundSport Headphones,1,99.99,05/07/19 10:44,"742 Jackson St, Seattle, WA 98101",Target,Cash
194132,iPhone,1,700.0,05/22/19 21:35,"478 Pine St, Seattle, WA 98101",Target,Credit
194133,Bose SoundSport Headphones,1,99.99,05/03/19 09:45,"776 Hill St, San Francisco, CA 94016",Target,Cash
194134,USB-C Charging Cable,1,11.95,05/27/19 18:22,"190 1st St, Los Angeles, CA 90001",Amazon,Cash
194135,Bose SoundSport Headphones,1,99.99,05/09/19 20:06,"589 10th St, Seattle, WA 98101",Walmart,Credit
194136,Wired Headphones,1,11.99,05/23/19 19:58,"702 14th St, Dallas, TX 75001",eBay,Cash
194137,27in FHD Monitor,1,149.99,05/14/19 04:13,"666 Adams St, San Francisco, CA 94016",eBay,Credit
194138,Lightning Charging Cable,1,14.95,05/01/19 21:55,"259 Center St, San Francisco, CA 94016",eBay,Credit
194139,Apple Airpods Headphones,1,150.0,05/12/19 23:13,"362 2nd St, San Francisco, CA 94016",Amazon,Cash
194140,Lightning Charging Cable,1,14.95,05/07/19 23:57,"870 4th St, Austin, TX 73301",Target,Credit
194141,Wired Headphones,1,11.99,05/13/19 14:09,"807 Highland St, Boston, MA 02215",Amazon,Credit
194142,27in FHD Monitor,1,149.99,05/11/19 19:08,"48 Hickory St, Los Angeles, CA 90001",Target,Credit
194143,Apple Airpods Headphones,1,150.0,05/09/19 21:58,"87 Park St, San Francisco, CA 94016",Amazon,Cash
194144,USB-C Charging Cable,1,11.95,05/11/19 20:12,"550 5th St, Portland, OR 97035",eBay,Cash
194145,AA Batteries (4-pack),1,3.84,05/23/19 12:27,"393 South St, New York City, NY 10001",Amazon,Cash
194146,AAA Batteries (4-pack),2,2.99,05/23/19 20:31,"164 Maple St, Atlanta, GA 30301",Walmart,Credit
194147,Flatscreen TV,1,300.0,05/18/19 10:18,"963 2nd St, New York City, NY 10001",Target,Credit
194148,27in 4K Gaming Monitor,1,389.99,05/21/19 07:37,"312 Church St, San Francisco, CA 94016",Walmart,Credit
194149,27in FHD Monitor,1,149.99,05/23/19 21:32,"585 8th St, San Francisco, CA 94016",Walmart,Cash
194150,Google Phone,1,600.0,05/04/19 20:34,"35 Willow St, Atlanta, GA 30301",Amazon,Credit
194151,AA Batteries (4-pack),1,3.84,05/28/19 23:03,"660 12th St, Los Angeles, CA 90001",Target,Credit
,,,,,,,
194152,USB-C Charging Cable,1,11.95,05/06/19 11:27,"859 Park St, Dallas, TX 75001",Amazon,Cash
194153,iPhone,1,700,05/12/19 11:11,"274 Sunset St, New York City, NY 10001",Amazon,Credit
194154,Bose SoundSport Headphones,1,99.99,05/20/19 10:38,"33 Wilson St, Austin, TX 73301",Walmart,Cash
194155,Apple Airpods Headphones,1,150,05/22/19 10:53,"50 11th St, San Francisco, CA 94016",Target,Credit
194156,Macbook Pro Laptop,1,1700,05/20/19 18:32,"67 12th St, Boston, MA 02215",Target,Credit
194157,AA Batteries (4-pack),1,3.84,05/30/19 00:21,"622 West St, Dallas, TX 75001",Target,Credit
194158,Lightning Charging Cable,1,14.95,05/13/19 15:47,"667 Jefferson St, Portland, OR 97035",Target,Credit
194159,Lightning Charging Cable,1,14.95,05/24/19 07:30,"976 1st St, Portland, OR 97035",Walmart,Credit
194160,Bose SoundSport Headphones,1,99.99,05/29/19 15:23,"31 Main St, Austin, TX 73301",Target,Cash
194161,Bose SoundSport Headphones,1,99.99,05/31/19 10:46,"643 Jackson St, Los Angeles, CA 90001",Walmart,Cash
194162,AA Batteries (4-pack),1,3.84,05/07/19 23:12,"956 Main St, Dallas, TX 75001",Walmart,Cash
194163,20in Monitor,1,109.99,05/03/19 12:51,"268 River St, Atlanta, GA 30301",Walmart,Cash
194164,34in Ultrawide Monitor,1,379.99,05/28/19 14:00,"755 Dogwood St, New York City, NY 10001",Target,Cash
194165,Apple Airpods Headphones,1,150,05/29/19 20:16,"725 Church St, San Francisco, CA 94016",Walmart,Credit
194166,Macbook Pro Laptop,1,1700,05/06/19 13:30,"435 North St, San Francisco, CA 94016",eBay,Cash
194167,AA Batteries (4-pack),1,3.84,05/24/19 22:36,"187 Dogwood St, San Francisco, CA 94016",Target,Cash
194168,USB-C Charging Cable,2,11.95,05/20/19 13:16,"583 12th St, Portland, OR 97035",Amazon,Cash
194169,USB-C Charging Cable,1,11.95,05/01/19 18:01,"49 Lake St, Atlanta, GA 30301",eBay,Credit
194170,Google Phone,1,600,05/30/19 12:30,"711 Maple St, San Francisco, CA 94016",Walmart,Cash
194170,USB-C Charging Cable,2,11.95,05/30/19 12:30,"711 Maple St, San Francisco, CA 94016",Walmart,Cash
194171,Vareebadd Phone,1,400,05/06/19 15:18,"498 Elm St, Atlanta, GA 30301",Target,Cash
194172,USB-C Charging Cable,2,11.95,05/08/19 09:21,"728 5th St, San Francisco, CA 94016",Walmart,Credit
194173,USB-C Charging Cable,1,11.95,05/30/19 14:09,"960 Lakeview St, Portland, OR 97035",Walmart,Credit
194174,iPhone,1,700,05/04/19 23:08,"37 North St, Seattle, WA 98101",Amazon,Cash
194174,Lightning Charging Cable,1,14.95,05/04/19 23:08,"37 North St, Seattle, WA 98101",Amazon,Cash
194174,Wired Headphones,2,11.99,05/04/19 23:08,"37 North St, Seattle, WA 98101",Amazon,Cash
194175,20in Monitor,1,109.99,05/26/19 17:08,"651 Cedar St, Austin, TX 73301",Walmart,Credit
194176,AA Batteries (4-pack),1,3.84,05/05/19 18:30,"154 Center St, San Francisco, CA 94016",Target,Credit
194177,Apple Airpods Headphones,1,150,05/22/19 20:51,"2 Highland St, New York City, NY 10001",Target,Credit
194178,Lightning Charging Cable,1,14.95,05/15/19 07:35,"441 Dogwood St, New York City, NY 10001",Target,Cash
194179,Flatscreen TV,1,300,05/10/19 22:51,"143 Spruce St, Boston, MA 02215",Amazon,Cash
194179,AAA Batteries (4-pack),2,2.99,05/10/19 22:51,"143 Spruce St, Boston, MA 02215",Amazon,Cash
194180,Bose SoundSport Headphones,1,99.99,05/06/19 17:21,"909 Ridge St, San Francisco, CA 94016",Walmart,Cash
194181,Macbook Pro Laptop,1,1700,05/21/19 21:50,"99 Jefferson St, New York City, NY 10001",Target,Cash
194182,Lightning Charging Cable,1,14.95,05/22/19 12:11,"272 11th St, Los Angeles, CA 90001",Walmart,Credit
194183,USB-C Charging Cable,1,11.95,05/20/19 16:48,"669 Lakeview St, Dallas, TX 75001",Amazon,Cash
194184,Lightning Charging Cable,1,14.95,05/18/19 10:57,"709 Center St, Dallas, TX 75001",Target,Credit
194185,Google Phone,1,600,05/05/19 20:34,"709 West St, San Francisco, CA 94016",Amazon,Credit
194186,iPhone,1,700,05/10/19 22:44,"495 Wilson St, Seattle, WA 98101",Target,Credit
194187,Macbook Pro Laptop,1,1700,05/09/19 18:06,"227 Hickory St, San Francisco, CA 94016",eBay,Cash
194188,Apple Airpods Headphones,1,150,05/26/19 11:17,"622 Chestnut St, Los Angeles, CA 90001",eBay,Cash
194189,AAA Batteries (4-pack),1,2.99,05/20/19 18:34,"684 Ridge St, New York City, NY 10001",Amazon,Credit
194190,27in FHD Monitor,1,149.99,05/05/19 12:29,"184 Jefferson St, New York City, NY 10001",Target,Credit
194191,27in 4K Gaming Monitor,1,389.99,05/22/19 10:20,"576 Willow St, San Francisco, CA 94016",eBay,Credit
194192,Wired Headphones,1,11.99,05/14/19 18:00,"137 Jackson St, San Francisco, CA 94016",Amazon,Credit
194192,Bose SoundSport Headphones,1,99.99,05/14/19 18:00,"137 Jackson St, San Francisco, CA 94016",Amazon,Credit
194193,Bose SoundSport Headphones,1,99.99,05/04/19 11:32,"613 Sunset St, New York City, NY 10001",Amazon,Credit
194194,Wired Headphones,1,11.99,05/14/19 19:38,"110 Jackson St, Seattle, WA 98101",Target,Cash
194195,AAA Batteries (4-pack),1,2.99,05/06/19 10:01,"996 Jefferson St, Los Angeles, CA 90001",eBay,Cash
194196,Wired Headphones,1,11.99,05/29/19 21:27,"741 Walnut St, Boston, MA 02215",Amazon,Cash
194197,AA Batteries (4-pack),3,3.84,05/28/19 20:20,"523 Spruce St, Los Angeles, CA 90001",Walmart,Credit
194198,Lightning Charging Cable,1,14.95,05/03/19 21:24,"370 10th St, Los Angeles, CA 90001",Target,Credit
,,,,,,,
194199,Lightning Charging Cable,1,14.95,05/18/19 11:51,"597 12th St, Seattle, WA 98101",Amazon,Cash
194200,AA Batteries (4-pack),1,3.84,05/22/19 20:33,"491 9th St, San Francisco, CA 94016",Walmart,Cash
194201,USB-C Charging Cable,1,11.95,05/03/19 17:06,"298 6th St, Portland, OR 97035",Amazon,Credit
194202,Apple Airpods Headphones,1,150,05/25/19 13:22,"341 4th St, Seattle, WA 98101",Walmart,Credit
194203,iPhone,1,700,05/10/19 16:38,"339 Cedar St, Portland, OR 97035",Amazon,Cash
194203,Lightning Charging Cable,1,14.95,05/10/19 16:38,"339 Cedar St, Portland, OR 97035",Amazon,Cash
194204,iPhone,1,700,05/07/19 21:18,"53 Highland St, Portland, OR 97035",Target,Credit
194205,iPhone,1,700,05/26/19 20:35,"920 Madison St, San Francisco, CA 94016",Walmart,Cash
194205,Wired Headphones,1,11.99,05/26/19 20:35,"920 Madison St, San Francisco, CA 94016",Walmart,Cash
194206,AA Batteries (4-pack),1,3.84,05/29/19 14:52,"853 Ridge St, Austin, TX 73301",Target,Cash
194207,USB-C Charging Cable,1,11.95,05/04/19 10:38,"728 Walnut St, New York City, NY 10001",Walmart,Cash
194208,Apple Airpods Headphones,1,150,05/16/19 10:40,"203 Madison St, Boston, MA 02215",eBay,Cash
194209,ThinkPad Laptop,1,999.99,05/09/19 21:06,"800 Sunset St, Dallas, TX 75001",Target,Cash
194210,AAA Batteries (4-pack),2,2.99,05/23/19 18:37,"728 Dogwood St, New York City, NY 10001",Target,Cash
194211,Lightning Charging Cable,1,14.95,05/08/19 13:40,"107 Jackson St, Los Angeles, CA 90001",Target,Credit
194212,LG Washing Machine,1,600.0,05/22/19 20:40,"665 2nd St, Portland, ME 04101",eBay,Cash
194213,Google Phone,1,600,05/09/19 10:18,"941 7th St, Dallas, TX 75001",Target,Credit
194214,AAA Batteries (4-pack),4,2.99,05/05/19 09:21,"866 9th St, Los Angeles, CA 90001",Target,Cash
194215,AAA Batteries (4-pack),1,2.99,05/16/19 23:11,"795 Pine St, Boston, MA 02215",eBay,Credit
194216,Vareebadd Phone,1,400,05/26/19 15:02,"972 7th St, New York City, NY 10001",eBay,Cash
194217,Flatscreen TV,1,300,05/11/19 19:50,"562 13th St, New York City, NY 10001",Walmart,Cash
194218,ThinkPad Laptop,1,999.99,05/31/19 14:38,"981 Washington St, Boston, MA 02215",Target,Credit
194219,Lightning Charging Cable,2,14.95,05/31/19 06:45,"276 Walnut St, San Francisco, CA 94016",eBay,Cash
194220,Bose SoundSport Headphones,1,99.99,05/24/19 23:47,"990 10th St, Austin, TX 73301",eBay,Cash
194221,27in 4K Gaming Monitor,1,389.99,05/23/19 09:59,"431 8th St, Los Angeles, CA 90001",Amazon,Credit
194222,AA Batteries (4-pack),2,3.84,05/14/19 16:02,"297 Johnson St, San Francisco, CA 94016",Target,Credit
194223,Flatscreen TV,1,300,05/16/19 04:53,"228 Wilson St, Portland, ME 04101",eBay,Cash
194224,20in Monitor,1,109.99,05/27/19 16:25,"360 Highland St, San Francisco, CA 94016",Walmart,Cash
194225,Bose SoundSport Headphones,1,99.99,05/09/19 17:22,"958 Maple St, Boston, MA 02215",Walmart,Cash
194226,USB-C Charging Cable,1,11.95,05/16/19 00:10,"883 Sunset St, New York City, NY 10001",Target,Credit
194227,AAA Batteries (4-pack),1,2.99,05/29/19 19:36,"680 Johnson St, New York City, NY 10001",Amazon,Credit
194228,iPhone,1,700,05/20/19 11:52,"558 1st St, New York City, NY 10001",eBay,Cash
194229,Vareebadd Phone,1,400,05/09/19 18:22,"815 Chestnut St, New York City, NY 10001",Walmart,Credit
194230,USB-C Charging Cable,1,11.95,05/30/19 20:03,"605 Hickory St, San Francisco, CA 94016",eBay,Credit
194231,Wired Headphones,1,11.99,05/02/19 13:41,"949 10th St, Portland, OR 97035",Target,Cash
194232,27in 4K Gaming Monitor,1,389.99,05/07/19 07:53,"145 9th St, New York City, NY 10001",Target,Credit
194233,Apple Airpods Headphones,1,150,05/04/19 17:16,"616 Sunset St, San Francisco, CA 94016",Target,Credit
194234,AA Batteries (4-pack),1,3.84,05/04/19 17:21,"949 Cedar St, San Francisco, CA 94016",eBay,Credit
194235,Apple Airpods Headphones,1,150,05/16/19 12:51,"506 Chestnut St, Seattle, WA 98101",eBay,Credit
194236,USB-C Charging Cable,1,11.95,05/16/19 16:44,"95 7th St, Seattle, WA 98101",eBay,Credit
194237,USB-C Charging Cable,1,11.95,05/29/19 16:29,"342 8th St, Austin, TX 73301",Target,Cash
194238,27in FHD Monitor,1,149.99,05/14/19 13:11,"816 Forest St, San Francisco, CA 94016",Target,Cash
194239,USB-C Charging Cable,1,11.95,05/17/19 20:22,"349 Walnut St, San Francisco, CA 94016",Walmart,Credit
194240,USB-C Charging Cable,1,11.95,05/21/19 20:36,"909 11th St, New York City, NY 10001",eBay,Credit
194241,USB-C Charging Cable,1,11.95,05/16/19 13:55,"104 South St, New York City, NY 10001",eBay,Cash
194242,20in Monitor,1,109.99,05/24/19 20:18,"252 Johnson St, San Francisco, CA 94016",Amazon,Credit
194243,Apple Airpods Headphones,1,150,05/06/19 21:33,"206 Forest St, Los Angeles, CA 90001",Amazon,Credit
194244,Wired Headphones,1,11.99,05/18/19 12:04,"610 Ridge St, Portland, OR 97035",Target,Cash
194245,Macbook Pro Laptop,1,1700,05/26/19 16:50,"93 Hickory St, Los Angeles, CA 90001",Walmart,Credit
194246,27in 4K Gaming Monitor,1,389.99,05/10/19 17:34,"675 Main St, San Francisco, CA 94016",Walmart,Cash
194247,USB-C Charging Cable,1,11.95,05/23/19 17:26,"661 Sunset St, Los Angeles, CA 90001",Target,Credit
194248,AA Batteries (4-pack),2,3.84,05/04/19 11:56,"484 6th St, San Francisco, CA 94016",eBay,Cash
194249,AAA Batteries (4-pack),1,2.99,05/30/19 23:53,"400 Washington St, San Francisco, CA 94016",Amazon,Cash
194250,AAA Batteries (4-pack),1,2.99,05/11/19 01:10,"991 Cherry St, Austin, TX 73301",Walmart,Cash
194251,Bose SoundSport Headphones,1,99.99,05/17/19 22:25,"100 Washington St, Seattle, WA 98101",Amazon,Credit
194252,Apple Airpods Headphones,1,150,05/09/19 08:53,"172 Elm St, New York City, NY 10001",Amazon,Cash
194253,iPhone,1,700,05/07/19 09:42,"108 Adams St, Austin, TX 73301",Amazon,Credit
194253,Lightning Charging Cable,1,14.95,05/07/19 09:42,"108 Adams St, Austin, TX 73301",Amazon,Credit
194253,Wired Headphones,1,11.99,05/07/19 09:42,"108 Adams St, Austin, TX 73301",Amazon,Credit
194253,USB-C Charging Cable,1,11.95,05/07/19 09:42,"108 Adams St, Austin, TX 73301",Amazon,Credit
194254,AAA Batteries (4-pack),1,2.99,05/13/19 13:17,"899 Main St, San Francisco, CA 94016",Amazon,Credit
194255,AA Batteries (4-pack),1,3.84,05/29/19 21:45,"127 Lake St, Austin, TX 73301",Amazon,Cash
194256,Bose SoundSport Headphones,1,99.99,05/03/19 13:11,"89 Pine St, Dallas, TX 75001",Amazon,Credit
194257,27in 4K Gaming Monitor,1,389.99,05/19/19 15:19,"317 Forest St, San Francisco, CA 94016",Target,Cash
194258,Macbook Pro Laptop,1,1700,05/24/19 18:17,"454 12th St, New York City, NY 10001",Target,Cash
194259,USB-C Charging Cable,1,11.95,05/28/19 16:24,"356 Park St, Los Angeles, CA 90001",Amazon,Credit
194260,Apple Airpods Headphones,1,150,05/21/19 11:07,"252 Dogwood St, Los Angeles, CA 90001",Walmart,Cash
194261,Bose SoundSport Headphones,1,99.99,05/14/19 16:48,"689 10th St, New York City, NY 10001",Target,Credit
194262,Wired Headphones,1,11.99,05/04/19 20:50,"888 Hill St, Seattle, WA 98101",Walmart,Credit
194263,USB-C Charging Cable,2,11.95,05/29/19 19:53,"865 Center St, Seattle, WA 98101",eBay,Credit
194264,Wired Headphones,1,11.99,05/28/19 23:01,"996 Johnson St, Portland, OR 97035",eBay,Credit
194265,AAA Batteries (4-pack),1,2.99,05/18/19 12:24,"65 Pine St, New York City, NY 10001",eBay,Credit
194266,USB-C Charging Cable,1,11.95,05/22/19 21:15,"187 Park St, Atlanta, GA 30301",eBay,Credit
194267,27in 4K Gaming Monitor,1,389.99,05/17/19 22:08,"299 Adams St, Atlanta, GA 30301",eBay,Cash
194268,Lightning Charging Cable,1,14.95,05/13/19 11:18,"711 10th St, Austin, TX 73301",Target,Credit
194269,Lightning Charging Cable,1,14.95,05/08/19 13:03,"750 Pine St, Los Angeles, CA 90001",Amazon,Credit
194270,27in FHD Monitor,1,149.99,05/30/19 19:20,"902 Cherry St, New York City, NY 10001",eBay,Credit
194271,Wired Headphones,1,11.99,05/28/19 22:37,"673 Jackson St, Los Angeles, CA 90001",eBay,Credit
194272,Apple Airpods Headphones,1,150,05/06/19 14:23,"817 2nd St, Los Angeles, CA 90001",Amazon,Cash
194273,AAA Batteries (4-pack),4,2.99,05/22/19 20:14,"789 Cherry St, Seattle, WA 98101",Amazon,Cash
194274,AA Batteries (4-pack),1,3.84,05/04/19 11:04,"626 Spruce St, Los Angeles, CA 90001",Amazon,Cash
194275,Lightning Charging Cable,1,14.95,05/14/19 17:49,"258 4th St, Dallas, TX 75001",Amazon,Credit
194276,34in Ultrawide Monitor,1,379.99,05/02/19 17:21,"632 Church St, New York City, NY 10001",Amazon,Cash
194277,27in FHD Monitor,1,149.99,05/10/19 09:41,"751 8th St, New York City, NY 10001",eBay,Credit
194278,20in Monitor,1,109.99,05/18/19 21:27,"553 Walnut St, Portland, ME 04101",Walmart,Cash
194279,USB-C Charging Cable,1,11.95,05/06/19 15:51,"739 Center St, Los Angeles, CA 90001",Walmart,Cash
194280,AA Batteries (4-pack),1,3.84,05/08/19 09:20,"905 7th St, New York City, NY 10001",Amazon,Credit
194281,Lightning Charging Cable,1,14.95,05/13/19 12:08,"71 Adams St, Boston, MA 02215",Walmart,Credit
194282,34in Ultrawide Monitor,1,379.99,05/25/19 06:32,"319 Walnut St, Boston, MA 02215",eBay,Credit
194283,USB-C Charging Cable,1,11.95,05/13/19 19:09,"395 5th St, San Francisco, CA 94016",Walmart,Credit
194284,Apple Airpods Headphones,1,150,05/21/19 09:46,"345 Spruce St, Seattle, WA 98101",Walmart,Cash
194285,Apple Airpods Headphones,1,150,05/30/19 22:18,"838 Elm St, San Francisco, CA 94016",eBay,Credit
194286,20in Monitor,1,109.99,05/20/19 10:17,"629 Washington St, Dallas, TX 75001",Target,Cash
194287,Apple Airpods Headphones,1,150,05/12/19 21:04,"899 Elm St, Seattle, WA 98101",Amazon,Cash
194288,AA Batteries (4-pack),1,3.84,05/25/19 20:16,"164 4th St, Los Angeles, CA 90001",Walmart,Cash
194289,iPhone,1,700,05/28/19 21:05,"974 Cedar St, Dallas, TX 75001",Amazon,Credit
194290,Lightning Charging Cable,1,14.95,05/01/19 17:00,"884 West St, Los Angeles, CA 90001",Target,Cash
194291,Apple Airpods Headphones,1,150,05/23/19 07:54,"589 Walnut St, Seattle, WA 98101",Walmart,Credit
194292,USB-C Charging Cable,1,11.95,05/27/19 11:19,"223 Maple St, San Francisco, CA 94016",eBay,Cash
194293,34in Ultrawide Monitor,1,379.99,05/16/19 19:09,"910 Madison St, Boston, MA 02215",Target,Credit
194294,Macbook Pro Laptop,1,1700,05/31/19 20:44,"365 Ridge St, New York City, NY 10001",Amazon,Cash
194294,Bose SoundSport Headphones,1,99.99,05/31/19 20:44,"365 Ridge St, New York City, NY 10001",Amazon,Cash
194295,Wired Headphones,1,11.99,05/20/19 21:02,"547 9th St, Atlanta, GA 30301",Walmart,Credit
194296,AAA Batteries (4-pack),1,2.99,05/24/19 16:59,"678 Chestnut St, New York City, NY 10001",Walmart,Credit
194297,Lightning Charging Cable,1,14.95,05/29/19 13:20,"779 Washington St, San Francisco, CA 94016",Target,Cash
194298,Lightning Charging Cable,1,14.95,05/14/19 20:28,"628 Jefferson St, Seattle, WA 98101",eBay,Cash
194299,USB-C Charging Cable,1,11.95,05/08/19 21:21,"826 Dogwood St, Seattle, WA 98101",Walmart,Credit
194300,Bose SoundSport Headphones,1,99.99,05/12/19 10:06,"989 Hill St, New York City, NY 10001",Amazon,Credit
194301,Wired Headphones,1,11.99,05/10/19 18:17,"397 Cedar St, Los Angeles, CA 90001",Target,Credit
194302,Apple Airpods Headphones,1,150,05/06/19 05:41,"834 Adams St, San Francisco, CA 94016",Walmart,Cash
194303,iPhone,1,700,05/07/19 19:31,"596 West St, New York City, NY 10001",eBay,Credit
194304,LG Dryer,1,600.0,05/27/19 16:59,"796 West St, Dallas, TX 75001",Walmart,Credit
194305,AAA Batteries (4-pack),4,2.99,05/25/19 11:04,"818 Wilson St, Los Angeles, CA 90001",eBay,Credit
194306,Bose SoundSport Headphones,1,99.99,05/28/19 14:49,"918 1st St, San Francisco, CA 94016",Amazon,Credit
194307,Macbook Pro Laptop,1,1700,05/25/19 15:30,"300 Elm St, San Francisco, CA 94016",Walmart,Cash
194308,USB-C Charging Cable,1,11.95,05/18/19 08:02,"980 Willow St, Los Angeles, CA 90001",Target,Credit
194309,27in 4K Gaming Monitor,1,389.99,05/14/19 18:28,"450 Church St, Atlanta, GA 30301",eBay,Cash
194310,AA Batteries (4-pack),2,3.84,05/05/19 09:57,"126 Church St, Seattle, WA 98101",eBay,Credit
194311,Apple Airpods Headphones,1,150,05/19/19 12:06,"631 14th St, New York City, NY 10001",eBay,Credit
194312,AAA Batteries (4-pack),1,2.99,05/08/19 19:09,"658 Church St, Portland, OR 97035",Walmart,Cash
194313,Wired Headphones,1,11.99,05/30/19 18:24,"39 5th St, Seattle, WA 98101",Amazon,Credit
194314,Google Phone,1,600,05/04/19 11:11,"941 8th St, New York City, NY 10001",Amazon,Cash
194314,USB-C Charging Cable,1,11.95,05/04/19 11:11,"941 8th St, New York City, NY 10001",Amazon,Cash
194314,Wired Headphones,1,11.99,05/04/19 11:11,"941 8th St, New York City, NY 10001",Amazon,Cash
194315,iPhone,1,700,05/16/19 00:50,"2 Center St, Austin, TX 73301",Target,Credit
194316,34in Ultrawide Monitor,1,379.99,05/20/19 15:06,"663 Elm St, Los Angeles, CA 90001",eBay,Credit
194317,Flatscreen TV,1,300,05/31/19 21:30,"493 Lincoln St, New York City, NY 10001",Amazon,Credit
194318,AA Batteries (4-pack),1,3.84,05/18/19 21:53,"342 1st St, San Francisco, CA 94016",Walmart,Cash
194319,AAA Batteries (4-pack),1,2.99,05/14/19 21:00,"68 12th St, Seattle, WA 98101",Target,Cash
194320,iPhone,1,700,05/17/19 05:53,"180 Adams St, New York City, NY 10001",Amazon,Cash
194320,Lightning Charging Cable,1,14.95,05/17/19 05:53,"180 Adams St, New York City, NY 10001",Amazon,Cash
194321,LG Washing Machine,1,600.0,05/14/19 06:59,"761 Lakeview St, Portland, OR 97035",Target,Cash
194322,Bose SoundSport Headphones,1,99.99,05/10/19 10:58,"793 5th St, Boston, MA 02215",Walmart,Cash
194323,Apple Airpods Headphones,1,150,05/08/19 14:48,"185 River St, Austin, TX 73301",Walmart,Credit
194324,Wired Headphones,1,11.99,05/11/19 08:39,"141 1st St, Boston, MA 02215",Walmart,Cash
