Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Store,Payment Method
278850,USB-C Charging Cable,1,11.95,11/21/19 14:25,"555 Cherry St, San Francisco, CA 94016",eBay,Credit
278851,Apple Airpods Headphones,1,150.0,11/08/19 19:49,"687 Maple St, Los Angeles, CA 90001",eBay,Credit
278852,AAA Batteries (4-pack),1,2.99,11/12/19 16:53,"998 Hill St, Seattle, WA 98101",Target,Cash
278853,AAA Batteries (4-pack),1,2.99,11/20/19 19:01,"591 Washington St, San Francisco, CA 94016",eBay,Credit
278854,27in 4K Gaming Monitor,1,389.99,11/04/19 00:24,"952 Dogwood St, Portland, OR 97035",Amazon,Cash
278855,AA Batteries (4-pack),1,3.84,11/21/19 21:32,"193 Maple St, New York City, NY 10001",eBay,Credit
278856,Apple Airpods Headphones,1,150.0,11/10/19 22:27,"788 North St, New York City, NY 10001",Amazon,Cash
278857,USB-C Charging Cable,1,11.95,11/30/19 15:37,"150 Wilson St, Los Angeles, CA 90001",Walmart,Credit
278857,AAA Batteries (4-pack),2,2.99,11/30/19 15:37,"150 Wilson St, Los Angeles, CA 90001",Walmart,Credit
278858,USB-C Charging Cable,1,11.95,11/16/19 13:23,"690 Spruce St, San Francisco, CA 94016",Target,Cash
278859,27in FHD Monitor,1,149.99,11/21/19 22:29,"30 West St, Dallas, TX 75001",eBay,Cash
,,,,,,,
278860,Wired Headphones,2,11.99,11/22/19 21:45,"389 Madison St, Boston, MA 02215",Amazon,Credit
278861,AA Batteries (4-pack),2,3.84,11/24/19 16:18,"485 Jefferson St, New York City, NY 10001",Target,Cash
278862,Wired Headphones,1,11.99,11/04/19 09:22,"351 Spruce St, Portland, ME 04101",eBay,Cash
278863,Wired Headphones,1,11.99,11/21/19 16:29,"511 10th St, Los Angeles, CA 90001",Amazon,Cash
278864,Apple Airpods Headphones,1,150,11/09/19 19:29,"67 Meadow St, San Francisco, CA 94016",Amazon,Cash
278865,27in 4K Gaming Monitor,1,389.99,11/14/19 17:44,"518 Center St, New York City, NY 10001",Target,Cash
278866,USB-C Charging Cable,1,11.95,11/12/19 23:44,"755 2nd St, San Francisco, CA 94016",Amazon,Cash
278867,Apple Airpods Headphones,1,150,11/13/19 11:55,"249 Madison St, Atlanta, GA 30301",Walmart,Cash
278868,Wired Headphones,1,11.99,11/12/19 22:27,"614 Maple St, New York City, NY 10001",eBay,Cash
278869,Lightning Charging Cable,1,14.95,11/22/19 12:18,"164 North St, Dallas, TX 75001",eBay,Cash
278870,Bose SoundSport Headphones,1,99.99,11/29/19 19:53,"921 Meadow St, Seattle, WA 98101",Amazon,Credit
278871,34in Ultrawide Monitor,1,379.99,11/22/19 14:01,"95 Willow St, Dallas, TX 75001",eBay,Cash
278872,iPhone,1,700,11/02/19 10:46,"916 North St, Portland, OR 97035",Amazon,Credit
278873,Lightning Charging Cable,1,14.95,11/28/19 22:30,"206 Willow St, Portland, OR 97035",Target,Credit
278874,Lightning Charging Cable,1,14.95,11/13/19 17:58,"828 Spruce St, Austin, TX 73301",Target,Credit
278875,USB-C Charging Cable,1,11.95,11/26/19 11:09,"832 Sunset St, Los Angeles, CA 90001",Target,Cash
278876,Bose SoundSport Headphones,1,99.99,11/27/19 17:31,"174 Main St, Portland, OR 97035",Target,Cash
278877,34in Ultrawide Monitor,1,379.99,11/24/19 20:08,"684 Madison St, Atlanta, GA 30301",Amazon,Credit
278878,AAA Batteries (4-pack),1,2.99,11/07/19 16:06,"515 1st St, New York City, NY 10001",eBay,Credit
278879,27in 4K Gaming Monitor,1,389.99,11/21/19 23:35,"738 6th St, San Francisco, CA 94016",eBay,Cash
278880,Apple Airpods Headphones,1,150,11/16/19 13:07,"531 Ridge St, San Francisco, CA 94016",Walmart,Cash
278881,20in Monitor,1,109.99,11/22/19 11:30,"695 Jefferson St, New York City, NY 10001",Amazon,Cash
278882,Bose SoundSport Headphones,1,99.99,11/15/19 20:31,"469 8th St, San Francisco, CA 94016",Target,Cash
278883,Wired Headphones,2,11.99,11/28/19 23:11,"153 Washington St, San Francisco, CA 94016",Target,Credit
278884,Flatscreen TV,1,300,11/09/19 23:48,"288 Washington St, Portland, OR 97035",Target,Credit
278885,34in Ultrawide Monitor,1,379.99,11/12/19 18:53,"129 Ridge St, Austin, TX 73301",Amazon,Cash
278886,USB-C Charging Cable,1,11.95,11/17/19 13:44,"315 Elm St, San Francisco, CA 94016",Amazon,Cash
278887,AA Batteries (4-pack),1,3.84,11/18/19 14:55,"281 1st St, Atlanta, GA 30301",eBay,Cash
278888,AA Batteries (4-pack),1,3.84,11/24/19 15:44,"447 Cherry St, Los Angeles, CA 90001",Amazon,Cash
278889,USB-C Charging Cable,1,11.95,11/30/19 08:39,"171 13th St, Los Angeles, CA 90001",eBay,Cash
278890,Apple Airpods Headphones,1,150,11/26/19 11:27,"673 West St, Seattle, WA 98101",Walmart,Cash
278891,Flatscreen TV,1,300,11/04/19 12:19,"116 5th St, San Francisco, CA 94016",eBay,Credit
278892,USB-C Charging Cable,1,11.95,11/08/19 12:10,"214 North St, Dallas, TX 75001",eBay,Credit
278893,AA Batteries (4-pack),1,3.84,11/21/19 18:39,"39 Church St, Los Angeles, CA 90001",Target,Credit
278894,Bose SoundSport Headphones,1,99.99,11/16/19 10:06,"334 Pine St, Dallas, TX 75001",Amazon,Cash
278895,USB-C Charging Cable,1,11.95,11/25/19 17:28,"24 West St, Los Angeles, CA 90001",Target,Cash
278896,AAA Batteries (4-pack),2,2.99,11/13/19 19:10,"906 North St, New York City, NY 10001",Amazon,Credit
278897,27in FHD Monitor,1,149.99,11/21/19 13:42,"277 Hill St, San Francisco, CA 94016",Amazon,Cash
278898,34in Ultrawide Monitor,1,379.99,11/02/19 20:23,"938 6th St, Los Angeles, CA 90001",eBay,Credit
278899,AA Batteries (4-pack),1,3.84,11/10/19 20:51,"328 1st St, Portland, OR 97035",Target,Cash
278900,Bose SoundSport Headphones,1,99.99,11/13/19 18:34,"948 North St, Boston, MA 02215",Amazon,Cash
278901,Lightning Charging Cable,1,14.95,11/26/19 19:08,"423 7th St, Los Angeles, CA 90001",Target,Credit
278902,ThinkPad Laptop,1,999.99,11/22/19 17:49,"117 4th St, San Francisco, CA 94016",Walmart,Credit
278903,Google Phone,1,600,11/05/19 17:19,"478 Dogwood St, San Francisco, CA 94016",Amazon,Credit
278904,AAA Batteries (4-pack),1,2.99,11/03/19 13:57,"396 Cedar St, Atlanta, GA 30301",Amazon,Cash
278905,AAA Batteries (4-pack),4,2.99,11/04/19 14:13,"458 Meadow St, Portland, OR 97035",Walmart,Credit
278906,Lightning Charging Cable,1,14.95,11/04/19 14:51,"873 Hickory St, Boston, MA 02215",Walmart,Credit
278907,USB-C Charging Cable,1,11.95,11/09/19 16:43,"697 West St, Dallas, TX 75001",eBay,Cash
278908,27in 4K Gaming Monitor,1,389.99,11/13/19 17:19,"256 Adams St, Seattle, WA 98101",eBay,Cash
278909,Lightning Charging Cable,1,14.95,11/10/19 19:25,"250 South St, Los Angeles, CA 90001",Target,Cash
278910,USB-C Charging Cable,1,11.95,11/02/19 20:45,"42 12th St, Boston, MA 02215",Walmart,Credit
278911,Macbook Pro Laptop,1,1700,11/24/19 13:03,"244 Walnut St, Los Angeles, CA 90001",Walmart,Credit
278912,AAA Batteries (4-pack),2,2.99,11/08/19 11:02,"319 Cherry St, Los Angeles, CA 90001",Walmart,Cash
278913,Lightning Charging Cable,1,14.95,11/01/19 10:21,"868 Elm St, Seattle, WA 98101",eBay,Cash
278914,Wired Headphones,1,11.99,11/30/19 15:01,"222 Pine St, Boston, MA 02215",Target,Cash
278915,AA Batteries (4-pack),3,3.84,11/11/19 18:39,"267 North St, Los Angeles, CA 90001",eBay,Cash
278916,Apple Airpods Headphones,1,150,11/24/19 21:17,"561 7th St, San Francisco, CA 94016",Walmart,Cash
278917,Apple Airpods Headphones,1,150,11/19/19 22:08,"787 Wilson St, Seattle, WA 98101",Target,Credit
278918,Apple Airpods Headphones,1,150,11/01/19 09:49,"325 Pine St, Austin, TX 73301",Target,Credit
278919,Lightning Charging Cable,1,14.95,11/05/19 19:44,"378 Ridge St, New York City, NY 10001",Amazon,Credit
278920,AA Batteries (4-pack),2,3.84,11/18/19 12:55,"886 Hill St, Seattle, WA 98101",Walmart,Credit
278921,Wired Headphones,1,11.99,11/19/19 18:32,"427 10th St, Austin, TX 73301",Amazon,Cash
278922,27in FHD Monitor,1,149.99,11/06/19 15:35,"143 10th St, San Francisco, CA 94016",Walmart,Cash
278923,AA Batteries (4-pack),1,3.84,11/04/19 11:14,"898 Chestnut St, Boston, MA 02215",eBay,Credit
278924,Google Phone,1,600,11/16/19 21:36,"796 12th St, Dallas, TX 75001",eBay,Cash
278925,27in 4K Gaming Monitor,1,389.99,11/11/19 23:52,"236 2nd St, Los Angeles, CA 90001",Walmart,Cash
278926,LG Washing Machine,1,600.0,11/21/19 13:11,"772 Maple St, Boston, MA 02215",Walmart,Cash
278927,Wired Headphones,1,11.99,11/26/19 09:54,"919 12th St, Atlanta, GA 30301",Walmart,Credit
,,,,,,,
278928,AAA Batteries (4-pack),1,2.99,11/04/19 20:46,"380 Willow St, San Francisco, CA 94016",Target,Credit
278929,USB-C Charging Cable,1,11.95,11/23/19 18:52,"472 2nd St, San Francisco, CA 94016",eBay,Credit
278930,AAA Batteries (4-pack),1,2.99,11/30/19 19:49,"352 11th St, San Francisco, CA 94016",Target,Credit
278931,ThinkPad Laptop,1,999.99,11/24/19 14:13,"493 Center St, Boston, MA 02215",Target,Cash
278932,AA Batteries (4-pack),2,3.84,11/26/19 13:47,"385 4th St, New York City, NY 10001",Amazon,Credit
278933,USB-C Charging Cable,1,11.95,11/17/19 11:28,"611 Lake St, San Francisco, CA 94016",Target,Credit
278934,USB-C Charging Cable,1,11.95,11/13/19 17:07,"187 Lakeview St, San Francisco, CA 94016",eBay,Cash
278935,AAA Batteries (4-pack),2,2.99,11/13/19 21:04,"845 Jackson St, Seattle, WA 98101",Walmart,Cash
278936,AA Batteries (4-pack),3,3.84,11/04/19 20:12,"167 9th St, San Francisco, CA 94016",Amazon,Cash
278937,Wired Headphones,1,11.99,11/30/19 17:37,"968 South St, San Francisco, CA 94016",eBay,Cash
278938,ThinkPad Laptop,1,999.99,11/02/19 18:52,"198 Maple St, San Francisco, CA 94016",Target,Cash
278939,Apple Airpods Headphones,1,150,11/17/19 09:51,"191 14th St, Seattle, WA 98101",Target,Credit
278940,Apple Airpods Headphones,1,150,11/23/19 10:51,"140 2nd St, Boston, MA 02215",Amazon,Credit
278940,AAA Batteries (4-pack),4,2.99,11/23/19 10:51,"140 2nd St, Boston, MA 02215",Amazon,Credit
278941,27in 4K Gaming Monitor,1,389.99,11/09/19 04:37,"330 Elm St, New York City, NY 10001",Walmart,Credit
278942,27in FHD Monitor,1,149.99,11/13/19 18:37,"111 Dogwood St, San Francisco, CA 94016",Target,Credit
278943,USB-C Charging Cable,1,11.95,11/04/19 09:47,"108 Lake St, Boston, MA 02215",Walmart,Credit
278944,Google Phone,1,600,11/14/19 22:19,"600 Willow St, Portland, OR 97035",Walmart,Credit
278944,Bose SoundSport Headphones,1,99.99,11/14/19 22:19,"600 Willow St, Portland, OR 97035",Walmart,Credit
278945,Wired Headphones,1,11.99,11/22/19 02:20,"602 Johnson St, San Francisco, CA 94016",Target,Credit
278946,iPhone,1,700,11/19/19 18:25,"361 9th St, San Francisco, CA 94016",eBay,Cash
278946,Lightning Charging Cable,1,14.95,11/19/19 18:25,"361 9th St, San Francisco, CA 94016",eBay,Cash
278946,Wired Headphones,1,11.99,11/19/19 18:25,"361 9th St, San Francisco, CA 94016",eBay,Cash
278947,Apple Airpods Headphones,1,150,11/25/19 11:14,"322 Madison St, New York City, NY 10001",Target,Cash
278948,ThinkPad Laptop,1,999.99,11/17/19 15:17,"464 Chestnut St, Boston, MA 02215",Amazon,Cash
278949,Lightning Charging Cable,1,14.95,11/02/19 18:13,"813 Park St, Los Angeles, CA 90001",eBay,Credit
278950,Apple Airpods Headphones,1,150,11/29/19 10:39,"260 River St, Boston, MA 02215",Walmart,Credit
278951,Lightning Charging Cable,1,14.95,11/07/19 17:03,"401 13th St, Boston, MA 02215",Target,Credit
278952,AAA Batteries (4-pack),1,2.99,11/17/19 12:04,"947 5th St, Atlanta, GA 30301",eBay,Credit
278953,AAA Batteries (4-pack),1,2.99,11/11/19 13:52,"919 North St, San Francisco, CA 94016",Walmart,Cash
278954,AA Batteries (4-pack),1,3.84,11/13/19 11:42,"536 Forest St, Dallas, TX 75001",Amazon,Cash
278955,USB-C Charging Cable,1,11.95,11/14/19 23:48,"271 Meadow St, Seattle, WA 98101",eBay,Cash
278956,AA Batteries (4-pack),1,3.84,11/22/19 09:57,"894 Maple St, San Francisco, CA 94016",Walmart,Credit
278957,USB-C Charging Cable,1,11.95,11/03/19 20:00,"740 Forest St, Los Angeles, CA 90001",eBay,Cash
278958,Lightning Charging Cable,2,14.95,11/22/19 12:20,"106 North St, Los Angeles, CA 90001",Amazon,Credit
278959,Apple Airpods Headphones,1,150,11/12/19 15:52,"206 West St, Los Angeles, CA 90001",Walmart,Credit
278960,Bose SoundSport Headphones,1,99.99,11/15/19 22:33,"386 Church St, Seattle, WA 98101",Target,Credit
278961,AAA Batteries (4-pack),1,2.99,11/21/19 10:00,"250 Madison St, Boston, MA 02215",Target,Cash
278962,Vareebadd Phone,1,400,11/01/19 21:16,"583 Adams St, Los Angeles, CA 90001",Target,Cash
278963,Bose SoundSport Headphones,1,99.99,11/29/19 21:52,"957 South St, San Francisco, CA 94016",eBay,Credit
278964,Flatscreen TV,1,300,11/13/19 03:56,"200 Madison St, Dallas, TX 75001",Walmart,Credit
278965,AAA Batteries (4-pack),2,2.99,11/17/19 11:29,"744 Main St, San Francisco, CA 94016",Target,Cash
278966,AAA Batteries (4-pack),1,2.99,11/04/19 16:57,"188 Jefferson St, Atlanta, GA 30301",Amazon,Credit
278967,Flatscreen TV,1,300,11/05/19 09:53,"803 Wilson St, New York City, NY 10001",Target,Cash
278968,AAA Batteries (4-pack),2,2.99,11/30/19 09:38,"923 Maple St, San Francisco, CA 94016",eBay,Cash
278969,27in FHD Monitor,1,149.99,11/17/19 13:36,"589 13th St, Atlanta, GA 30301",Walmart,Credit
278970,Google Phone,1,600,11/21/19 13:36,"21 14th St, San Francisco, CA 94016",eBay,Credit
278970,USB-C Charging Cable,1,11.95,11/21/19 13:36,"21 14th St, San Francisco, CA 94016",eBay,Credit
278971,27in 4K Gaming Monitor,1,389.99,11/11/19 14:49,"868 8th St, Atlanta, GA 30301",Walmart,Credit
278972,AA Batteries (4-pack),3,3.84,11/11/19 09:45,"817 Spruce St, Boston, MA 02215",eBay,Cash
278973,27in 4K Gaming Monitor,1,389.99,11/27/19 13:52,"808 Walnut St, Boston, MA 02215",Walmart,Cash
278974,Apple Airpods Headphones,1,150,11/08/19 11:25,"81 North St, San Francisco, CA 94016",Amazon,Cash
278975,Bose SoundSport Headphones,1,99.99,11/19/19 00:29,"387 Forest St, Boston, MA 02215",Amazon,Cash
278976,AAA Batteries (4-pack),1,2.99,11/29/19 20:55,"676 Sunset St, Los Angeles, CA 90001",Target,Credit
278977,AAA Batteries (4-pack),2,2.99,11/27/19 09:57,"121 5th St, New York City, NY 10001",Target,Cash
278978,USB-C Charging Cable,1,11.95,11/20/19 16:02,"13 Cherry St, San Francisco, CA 94016",Walmart,Credit
278979,AA Batteries (4-pack),1,3.84,11/02/19 18:49,"383 River St, Portland, OR 97035",Target,Credit
278980,USB-C Charging Cable,1,11.95,11/29/19 05:20,"893 Chestnut St, San Francisco, CA 94016",eBay,Credit
278981,Flatscreen TV,1,300,11/02/19 21:34,"25 7th St, San Francisco, CA 94016",Target,Cash
278982,AAA Batteries (4-pack),1,2.99,11/01/19 13:41,"648 Jackson St, Los Angeles, CA 90001",Walmart,Cash
278983,ThinkPad Laptop,1,999.99,11/17/19 05:33,"392 4th St, Atlanta, GA 30301",Amazon,Credit
278984,ThinkPad Laptop,1,999.99,11/10/19 11:05,"877 Lincoln St, Dallas, TX 75001",Target,Credit
278985,Lightning Charging Cable,1,14.95,11/08/19 11:22,"357 10th St, Seattle, WA 98101",Amazon,Credit
278986,AA Batteries (4-pack),1,3.84,11/12/19 13:50,"161 Center St, Boston, MA 02215",Walmart,Cash
278987,Lightning Charging Cable,1,14.95,11/05/19 21:38,"704 11th St, Boston, MA 02215",Walmart,Credit
278988,USB-C Charging Cable,1,11.95,11/15/19 16:36,"589 Elm St, Boston, MA 02215",Target,Credit
278989,Flatscreen TV,1,300,11/09/19 19:24,"218 Willow St, San Francisco, CA 94016",Walmart,Cash
278990,Bose SoundSport Headphones,1,99.99,11/26/19 12:29,"50 Cedar St, Los Angeles, CA 90001",Walmart,Credit
278991,USB-C Charging Cable,1,11.95,11/12/19 06:53,"3 South St, New York City, NY 10001",eBay,Cash
278992,LG Dryer,1,600.0,11/13/19 19:40,"456 West St, Boston, MA 02215",Walmart,Credit
278993,Lightning Charging Cable,1,14.95,11/30/19 03:42,"403 Chestnut St, New York City, NY 10001",eBay,Credit
278994,Flatscreen TV,1,300,11/11/19 19:36,"774 Lake St, New York City, NY 10001",Walmart,Credit
278995,27in FHD Monitor,1,149.99,11/17/19 21:05,"828 Walnut St, Seattle, WA 98101",Target,Credit
278996,34in Ultrawide Monitor,1,379.99,11/26/19 19:23,"762 Madison St, Portland, OR 97035",Target,Credit
278997,Bose SoundSport Headphones,1,99.99,11/01/19 22:17,"821 Elm St, San Francisco, CA 94016",Amazon,Cash
278998,AA Batteries (4-pack),1,3.84,11/06/19 22:21,"85 Walnut St, San Francisco, CA 94016",Amazon,Cash
278999,Lightning Charging Cable,2,14.95,11/10/19 07:13,"90 5th St, Seattle, WA 98101",Target,Cash
279000,ThinkPad Laptop,1,999.99,11/22/19 09:09,"83 River St, New York City, NY 10001",Walmart,Credit
279001,AAA Batteries (4-pack),1,2.99,11/18/19 14:34,"569 Highland St, San Francisco, CA 94016",Walmart,Cash
279002,AA Batteries (4-pack),1,3.84,11/15/19 15:10,"122 9th St, Los Angeles, CA 90001",eBay,Cash
279003,Apple Airpods Headphones,1,150,11/25/19 12:08,"537 12th St, Boston, MA 02215",eBay,Cash
279004,Apple Airpods Headphones,1,150,11/30/19 16:18,"59 Hill St, New York City, NY 10001",Target,Cash
279005,Lightning Charging Cable,1,14.95,11/16/19 07:05,"222 12th St, Boston, MA 02215",eBay,Credit
279005,Wired Headphones,1,11.99,11/16/19 07:05,"222 12th St, Boston, MA 02215",eBay,Credit
279006,Flatscreen TV,1,300,11/30/19 12:04,"807 Meadow St, Boston, MA 02215",Target,Credit
279007,Apple Airpods Headphones,1,150,11/08/19 18:39,"953 7th St, Seattle, WA 98101",Amazon,Credit
279008,Apple Airpods Headphones,1,150,11/27/19 16:04,"174 Lakeview St, Boston, MA 02215",Walmart,Credit
279009,USB-C Charging Cable,1,11.95,11/06/19 13:44,"546 Washington St, New York City, NY 10001",Target,Cash
279010,Apple Airpods Headphones,1,150,11/18/19 19:43,"781 14th St, Boston, MA 02215",Target,Cash
279011,Apple Airpods Headphones,1,150,11/02/19 12:29,"973 Cedar St, Atlanta, GA 30301",Target,Credit
279012,AA Batteries (4-pack),1,3.84,11/13/19 14:52,"564 Cedar St, Boston, MA 02215",Amazon,Credit
279013,AAA Batteries (4-pack),1,2.99,11/30/19 11:36,"225 2nd St, Seattle, WA 98101",Amazon,Credit
279014,27in 4K Gaming Monitor,1,389.99,11/04/19 19:58,"740 Park St, Seattle, WA 98101",Walmart,Cash
279015,AAA Batteries (4-pack),1,2.99,11/22/19 19:48,"504 Hill St, Boston, MA 02215",Amazon,Cash
279016,Apple Airpods Headphones,1,150,11/20/19 12:05,"564 North St, Atlanta, GA 30301",Amazon,Cash
279017,AAA Batteries (4-pack),1,2.99,11/15/19 08:04,"24 Wilson St, Atlanta, GA 30301",Walmart,Cash
279018,AAA Batteries (4-pack),1,2.99,11/02/19 22:17,"923 Sunset St, Los Angeles, CA 90001",Target,Credit
279019,Wired Headphones,1,11.99,11/05/19 19:11,"858 11th St, Atlanta, GA 30301",eBay,Credit
279020,34in Ultrawide Monitor,1,379.99,11/28/19 17:00,"518 Forest St, Seattle, WA 98101",eBay,Credit
279021,Wired Headphones,1,11.99,11/25/19 19:13,"715 Lake St, Atlanta, GA 30301",Walmart,Credit
279022,27in 4K Gaming Monitor,1,389.99,11/26/19 11:46,"136 Lakeview St, Los Angeles, CA 90001",Walmart,Credit
279023,Macbook Pro Laptop,1,1700,11/03/19 13:19,"417 Park St, Boston, MA 02215",Walmart,Credit
279024,Google Phone,1,600,11/01/19 18:11,"745 West St, Portland, OR 97035",Amazon,Cash
279025,27in FHD Monitor,1,149.99,11/01/19 13:05,"181 Adams St, Portland, OR 97035",Amazon,Credit
279026,Macbook Pro Laptop,1,1700,11/25/19 19:29,"232 8th St, Boston, MA 02215",Target,Cash
279027,USB-C Charging Cable,1,11.95,11/07/19 14:01,"198 River St, Seattle, WA 98101",Walmart,Cash
